2017-03-22,0.0,0,0
2014-03-18,4.4,8.0,18.549999999999997
2012-09-20,0.2,7.0,16.8
2014-03-01,0.0,0.0,25.0
2015-06-01,0.0,6.0,15.4
2011-08-07,0.2,5.0,16.55
2016-02-09,0.0,0,0
2010-10-15,0.0,7.0,14.75
2012-11-11,10.4,5.0,15.3
2012-07-28,0.0,7.0,13.0
2011-03-05,0.0,7.0,21.700000000000003
2009-04-04,0.0,1.0,17.65
2015-07-19,0.4,7.0,14.5
2011-02-11,0.6,7.0,18.85
2015-01-16,0.0,0.0,20.4
2009-10-30,0.0,5.0,17.3
2012-07-18,0.0,8.0,12.7
2012-01-14,0.0,7.0,23.75
2014-08-26,4.6,3.0,15.15
2014-12-10,0.0,8.0,15.0
2009-09-12,8.8,6.0,10.0
2017-05-03,0.0,0,0
2008-12-03,0.2,7.0,20.5
2009-03-17,0.0,5.0,23.35
2010-10-30,0.0,1.0,15.25
2009-04-03,0.2,2.0,17.0
2012-08-24,3.0,8.0,14.55
2011-01-17,0.0,2.0,21.8
2010-06-08,2.6,7.0,12.75
2017-01-14,0.0,0,0
2012-09-13,0.0,1.0,15.4
2011-05-12,0.0,8.0,15.299999999999999
2013-08-11,19.8,3.0,12.6
2014-05-25,13.2,5.0,13.6
2010-02-22,0.0,6.0,20.950000000000003
2010-10-06,0.6,0.0,15.3
2016-04-20,0.4,0,0
2012-07-31,0.0,8.0,15.05
2014-01-15,0.0,1.0,22.8
2011-12-19,4.4,2.0,19.200000000000003
2015-09-08,0.0,0,0
2014-01-28,0.0,6.0,18.450000000000003
2012-09-25,0.0,5.0,16.4
2011-07-23,3.0,6.0,13.55
2011-12-27,0.0,7.0,21.5
2013-03-02,0.0,6.0,20.7
2013-04-25,0.0,6.0,19.8
2011-05-29,0.0,6.0,13.0
2016-04-06,0.0,0,0
2011-12-04,0.0,7.0,22.95
2015-01-25,0.0,1.0,19.0
2015-06-22,17.8,7.0,11.85
2011-02-27,0.0,6.0,22.3
2014-01-24,1.4,7.0,21.95
2010-08-22,27.0,4.0,11.3
2015-08-24,2.0,0,0
2013-10-08,0.0,6.0,16.5
2009-10-26,0.0,8.0,22.25
2017-06-21,0,0,0
2015-07-05,2.2,6.0,14.25
2009-08-13,0.0,3.0,17.5
2017-01-25,0.0,0,0
2010-09-18,0.0,7.0,14.3
2016-05-20,0.0,0,0
2008-12-05,0.0,5.0,16.5
2017-02-13,0.0,0,0
2014-02-15,0.0,0.0,21.75
2017-05-31,0.0,0,0
2014-01-31,0.0,7.0,20.3
2010-11-18,0.0,1.0,19.5
2014-04-29,4.2,6.0,15.65
2008-12-25,0.0,1.0,19.25
2014-03-06,0.0,0.0,20.85
2010-03-08,0.8,8.0,19.25
2009-12-08,0.0,8.0,16.299999999999997
2017-01-28,0.0,0,0
2016-02-04,0.0,0,0
2008-12-19,0.0,3.0,20.65
2013-01-06,0.0,8.0,28.75
2017-02-15,0.0,0,0
2012-08-04,2.4,5.0,13.649999999999999
2013-09-28,0.0,6.0,19.1
2016-02-15,0.0,0,0
2011-11-22,0.2,1.0,18.65
2016-01-29,0.0,0,0
2012-03-02,0.0,1.0,19.950000000000003
2015-11-17,0.0,0,0
2008-12-12,0.2,1.0,18.65
2012-01-12,0.0,3.0,21.6
2012-10-26,0.0,0.0,16.4
2009-04-24,2.8,3.0,17.8
2010-03-27,1.2,8.0,19.4
2010-07-30,5.2,7.0,13.25
2014-12-21,5.2,5.0,17.1
2014-07-12,0.4,7.0,12.3
2010-07-22,0.0,0.0,13.0
2010-11-13,0.0,6.0,15.65
2017-04-29,0.0,0,0
2012-10-18,0.0,4.0,19.45
2013-11-24,0.0,7.0,19.6
2011-01-24,21.0,8.0,14.85
2013-11-25,2.0,2.0,17.85
2014-03-07,0.0,4.0,23.5
2016-03-20,0.0,0,0
2012-06-10,0.0,8.0,15.3
2011-02-13,0.0,2.0,20.549999999999997
2012-10-07,0.0,3.0,16.95
2010-05-19,0.0,3.0,14.7
2013-06-02,0.0,8.0,15.65
2011-11-15,0.8,5.0,16.95
2013-07-27,3.4,7.0,12.8
2013-12-05,0.0,1.0,17.4
2012-08-10,0.0,4.0,13.6
2014-04-09,0.0,4.0,22.55
2014-12-01,0.3,8.0,18.0
2014-01-14,0.0,3.0,21.1
2012-10-23,10.6,6.0,15.6
2010-08-31,2.6,5.0,13.0
2016-02-01,3.0,0,0
2011-02-07,0.8,7.0,19.8
2015-02-20,0.0,2.0,20.4
2010-11-05,9.6,6.0,14.75
2014-06-25,0.0,6.0,15.75
2017-05-22,9.0,0,0
2009-11-19,3.4,4.0,17.2
2016-06-10,8.0,0,0
2009-12-20,0.0,8.0,18.75
2016-12-29,4.2,0,0
2009-10-31,0.0,8.0,15.0
2016-08-30,3.0,0,0
2016-07-08,1.0,0,0
2011-10-18,3.8,7.0,16.1
2015-11-13,0.0,0,0
2017-05-28,0.6,0,0
2017-03-03,0.0,0,0
2016-07-16,2.4,0,0
2015-10-17,0.1,0,0
2015-05-25,0.0,7.0,15.6
2014-06-05,0.0,5.0,14.5
2017-01-23,0.8,0,0
2016-12-05,0.0,0,0
2014-04-30,0.0,5.0,17.95
2013-01-15,1.0,2.0,24.05
2016-05-09,3.2,0,0
2016-06-26,2.8,0,0
2016-03-17,0.0,0,0
2009-01-24,0.0,0.0,20.4
2010-05-16,0.0,6.0,16.85
2014-10-21,0.8,2.0,16.4
2016-10-24,1.0,0,0
2015-06-15,0.8,2.0,16.95
2011-03-22,0.4,5.0,20.3
2012-01-11,0.0,1.0,22.1
2010-12-25,0.0,8.0,18.8
2009-04-12,0.2,7.0,19.5
2014-10-03,0.4,5.0,18.2
2011-09-26,3.2,6.0,12.65
2015-01-29,2.8,6.0,23.7
2012-05-21,1.4,7.0,15.8
2016-10-06,1.6,0,0
2009-07-19,34.0,2.0,12.15
2014-01-09,0.0,3.0,21.8
2010-10-17,0.0,1.0,16.9
2012-09-16,0.0,3.0,16.9
2014-10-19,1.8,8.0,14.0
2013-04-19,0.2,1.0,21.05
2012-06-13,24.2,6.0,11.7
2015-06-26,2.6,7.0,14.15
2009-09-09,0.2,5.0,16.35
2009-11-16,0.0,6.0,19.799999999999997
2012-10-04,2.8,7.0,14.3
2009-05-08,0.0,5.0,17.75
2010-06-15,0.4,8.0,13.0
2016-01-22,0.8,0,0
2011-02-28,0.8,6.0,21.4
2016-10-26,0.0,0,0
2011-10-29,0.0,2.0,16.25
2009-05-01,0.0,6.0,16.5
2012-08-16,0.0,7.0,13.6
2011-05-15,0.0,7.0,15.85
2011-07-09,0.2,6.0,11.75
2015-08-29,0.8,0,0
2012-09-29,0.0,5.0,15.100000000000001
2016-06-29,8.8,0,0
2014-05-28,3.4,6.0,14.350000000000001
2014-07-18,0.0,2.0,13.35
2009-10-02,0.0,7.0,17.65
2009-07-26,0.2,7.0,11.95
2011-10-02,0.2,8.0,16.0
2014-07-15,8.0,5.0,13.7
2015-03-03,0.0,1.0,19.6
2010-02-23,0.0,1.0,22.15
2011-08-13,0.0,7.0,18.15
2011-03-30,0.0,2.0,21.1
2011-07-06,2.4,6.0,12.85
2010-03-17,0.0,1.0,19.1
2013-11-17,0.0,6.0,20.5
2009-04-07,0.0,2.0,19.75
2012-04-08,0.0,3.0,19.9
2014-01-22,0.0,1.0,23.3
2010-06-29,1.6,7.0,13.600000000000001
2010-12-17,0.2,6.0,17.4
2016-12-13,0.4,0,0
2016-04-09,0.0,0,0
2016-06-01,0.0,0,0
2013-06-04,0.0,6.0,15.45
2014-06-15,0.0,8.0,15.549999999999999
2016-05-31,0.0,0,0
2016-10-14,0.0,0,0
2016-04-03,0.0,0,0
2013-01-23,0.0,7.0,21.25
2011-07-15,0.0,6.0,15.149999999999999
2012-01-28,0.0,8.0,26.45
2010-07-10,11.4,2.0,9.6
2013-11-30,3.6,3.0,19.1
2014-02-01,0.9,7.0,19.1
2016-07-22,9.2,0,0
2010-12-23,0.2,8.0,22.05
2013-12-17,0.0,8.0,20.65
2011-10-28,1.0,8.0,14.85
2015-10-15,4.2,0,0
2015-08-14,0.0,0,0
2011-03-24,0.0,1.0,21.35
2015-09-14,3.2,0,0
2011-07-16,9.8,4.0,13.65
2017-01-05,0.0,0,0
2012-04-26,0.0,4.0,19.65
2016-01-17,0.2,0,0
2011-02-22,0.0,0.0,22.799999999999997
2009-09-02,9.4,6.0,10.1
2014-05-08,4.8,6.0,15.1
2015-03-09,0.6,7.0,19.25
2017-06-08,0.8,0,0
2010-03-22,0.2,8.0,20.0
2013-06-23,0.0,8.0,16.95
2011-10-10,0.0,0.0,15.6
2014-12-04,0.0,7.0,16.700000000000003
2011-09-02,3.2,8.0,12.65
2009-07-03,0.0,4.0,14.65
2012-07-17,13.4,6.0,11.55
2011-05-03,2.4,3.0,16.65
2016-10-09,13.0,0,0
2012-10-13,0.0,8.0,18.05
2010-05-20,0.0,4.0,15.350000000000001
2016-03-19,0.0,0,0
2015-04-16,0.0,1.0,17.0
2016-12-19,0.2,0,0
2014-02-05,0.0,8.0,21.2
2010-04-06,0.0,3.0,18.75
2009-02-19,0.0,1.0,19.35
2011-05-20,6.0,8.0,14.3
2013-05-04,2.0,6.0,17.75
2017-06-07,0,0,0
2010-07-27,0.0,6.0,14.6
2016-01-10,0.0,0,0
2011-02-18,3.4,6.0,21.0
2014-02-09,0.0,3.0,20.25
2016-01-11,0.0,0,0
2010-12-10,0.0,7.0,16.2
2017-06-23,6.2,0,0
2014-01-08,0.0,5.0,22.35
2012-06-12,10.0,4.0,13.7
2016-01-20,6.6,0,0
2010-05-03,3.2,8.0,16.1
2009-02-04,0.4,5.0,20.0
2015-11-15,5.0,0,0
2010-07-20,0.0,3.0,11.3
2014-10-17,1.9,8.0,16.85
2011-02-06,0.0,8.0,18.4
2013-03-09,0.0,5.0,20.65
2015-11-29,0.0,0,0
2016-04-22,0.0,0,0
2010-12-02,0.0,3.0,17.85
2016-07-27,0.0,0,0
2015-02-25,0.0,6.0,21.45
2011-07-04,6.8,7.0,12.65
2017-05-26,2.2,0,0
2016-07-18,2.6,0,0
2016-05-04,0.0,0,0
2016-09-09,0.0,0,0
2011-09-25,0.0,4.0,16.25
2016-12-26,0,0,0
2017-04-03,0.0,0,0
2010-03-30,0.0,4.0,23.4
2010-09-17,0.0,5.0,14.9
2011-12-18,0.0,1.0,21.45
2016-11-14,0.0,0,0
2015-12-08,0.0,0,0
2010-04-25,0.0,1.0,16.05
2015-06-11,0.0,7.0,17.45
2017-06-22,20.2,0,0
